transaction_id,timestamp,merchant_id,merchant_category,amount,hour_of_day,device_age_days,is_new_device,distance_from_usual_location_km,seconds_since_last_transaction,txn_count_last_hour,customer_avg_amount_30d,amount_to_avg_ratio,failed_attempts_last_hour,is_fraud
txn_026917,2026-03-06 20:49:19.656460,merchant_a,digital_goods,3003.98,5,438.5,0,13.6,295.3,3,4557.49,0.659,0,0
txn_026918,2026-03-06 20:49:49.994707,merchant_b,digital_goods,3892.66,18,221.3,0,8.6,462.5,0,3744.87,1.039,0,0
txn_026919,2026-03-06 20:50:48.960382,merchant_c,grocery,2972.68,6,35.7,0,5.2,2070.5,0,2302.0,1.291,0,0
txn_026920,2026-03-06 20:52:24.021930,merchant_b,digital_goods,6457.06,6,292.5,0,21.8,14376.7,0,4790.36,1.348,0,0
txn_026921,2026-03-06 20:53:04.993076,merchant_b,electronics,2278.98,21,280.0,0,3.0,1539.3,0,4856.77,0.469,0,0
txn_026922,2026-03-06 20:54:56.510020,merchant_b,utilities,1308.11,23,336.7,0,0.4,874.2,1,1302.62,1.004,0,0
txn_026923,2026-03-06 20:55:36.356967,merchant_c,grocery,2413.2,7,671.2,0,7.4,4030.3,1,3297.64,0.732,0,0
txn_026924,2026-03-06 20:59:38.047274,merchant_c,fashion,5084.97,0,19.6,1,41.1,224.0,5,1326.33,3.834,1,1
txn_026925,2026-03-06 21:03:30.556257,merchant_a,electronics,6529.92,10,42.1,0,0.5,2661.9,1,4544.89,1.437,0,0
txn_026926,2026-03-06 21:05:28.330338,merchant_c,fashion,1794.68,18,97.0,0,13.8,2980.9,1,1961.53,0.915,0,0
txn_026927,2026-03-06 21:06:40.869049,merchant_a,utilities,1456.69,20,64.0,0,6.2,2200.5,0,2596.6,0.561,0,0
txn_026928,2026-03-06 21:12:09.371194,merchant_a,travel,4338.61,14,35.1,0,22.7,1191.7,1,5279.62,0.822,0,0
txn_026929,2026-03-06 21:16:41.458840,merchant_b,fashion,597.91,6,48.5,0,6.4,2661.3,0,1272.33,0.47,0,0
txn_026930,2026-03-06 21:16:51.512032,merchant_b,travel,8891.96,20,347.7,0,11.6,5594.9,1,6261.42,1.42,0,0
txn_026931,2026-03-06 21:17:15.725272,merchant_c,grocery,1997.07,11,10.6,1,4.0,1734.2,2,2057.42,0.971,0,0
txn_026932,2026-03-06 21:18:36.383926,merchant_a,electronics,2553.51,22,173.0,0,19.2,1110.3,0,3630.63,0.703,0,0
txn_026933,2026-03-06 21:29:22.501796,merchant_c,utilities,2133.99,20,73.6,0,20.2,1583.2,0,1260.33,1.693,0,0
txn_026934,2026-03-06 21:36:03.046791,merchant_b,grocery,8272.62,14,0.3,0,5.5,2432.5,0,3487.67,2.372,0,0
txn_026935,2026-03-06 21:36:15.980796,merchant_b,digital_goods,14372.43,12,354.1,0,3.3,416.9,2,5900.64,2.436,0,0
txn_026936,2026-03-06 21:38:30.855609,merchant_b,digital_goods,3043.31,16,173.8,0,6.5,1575.0,1,6098.83,0.499,0,0
txn_026937,2026-03-06 21:39:33.476174,merchant_a,utilities,1677.26,7,308.2,0,0.5,94.4,0,1990.58,0.843,0,0
txn_026938,2026-03-06 21:40:01.611845,merchant_a,digital_goods,12780.69,6,443.6,0,10.9,380.7,2,5340.97,2.393,0,0
txn_026939,2026-03-06 21:40:02.804089,merchant_c,digital_goods,6236.44,0,202.4,0,1.8,563.8,0,5182.63,1.203,1,0
txn_026940,2026-03-06 21:53:32.069292,merchant_c,electronics,2765.42,13,29.1,0,2.0,643.8,3,5200.59,0.532,1,0
txn_026941,2026-03-06 21:53:38.116831,merchant_a,digital_goods,3674.61,6,16.0,1,11.8,525.1,0,2379.68,1.544,0,0
txn_026942,2026-03-06 21:55:03.461018,merchant_b,utilities,1914.68,5,76.9,0,5.5,5376.7,1,3339.52,0.573,0,0
txn_026943,2026-03-06 21:55:30.615583,merchant_c,electronics,3463.66,21,2.7,1,2.4,5545.0,0,3963.58,0.874,0,0
txn_026944,2026-03-06 22:05:36.243684,merchant_b,utilities,171.11,13,86.5,0,11.0,630.1,1,200.0,0.856,0,0
txn_026945,2026-03-06 22:17:32.893680,merchant_c,utilities,2689.49,1,929.6,0,4.3,1303.3,1,4242.38,0.634,0,0
txn_026946,2026-03-06 22:19:31.558738,merchant_c,utilities,2079.15,6,208.2,0,11.3,110.8,0,3534.84,0.588,0,0
txn_026947,2026-03-06 22:22:09.564855,merchant_c,travel,2517.17,5,165.1,0,3.4,3626.5,1,6570.98,0.383,0,0
txn_026948,2026-03-06 22:23:50.058934,merchant_a,digital_goods,5508.39,14,777.7,0,0.5,3849.5,0,4962.0,1.11,0,0
txn_026949,2026-03-06 22:24:35.786289,merchant_b,travel,2851.81,2,29.6,0,27.1,3757.3,0,4609.66,0.619,0,0
txn_026950,2026-03-06 22:26:51.207786,merchant_b,travel,4377.22,7,20.0,1,21.9,890.6,0,5604.49,0.781,1,0
txn_026951,2026-03-06 22:28:50.851365,merchant_c,utilities,1328.28,3,270.9,0,13.5,18476.8,1,2395.95,0.554,0,0
txn_026952,2026-03-06 22:30:00.216455,merchant_c,grocery,4153.29,18,26.4,0,3.3,4550.9,0,3096.6,1.341,0,0
txn_026953,2026-03-06 22:32:23.951158,merchant_c,fashion,3343.16,14,330.4,0,2.8,348.1,0,2714.14,1.232,0,0
txn_026954,2026-03-06 22:33:54.541655,merchant_a,electronics,9342.07,17,176.6,0,0.9,4300.2,1,5784.27,1.615,0,0
txn_026955,2026-03-06 22:33:57.838563,merchant_b,utilities,683.57,14,521.1,0,5.8,10411.2,0,1465.76,0.466,0,0
txn_026956,2026-03-06 22:37:43.751256,merchant_b,digital_goods,2058.31,2,16.6,0,6.5,352.3,0,2292.4,0.898,0,0
txn_026957,2026-03-06 22:47:12.255975,merchant_a,digital_goods,3815.04,12,227.2,0,20.7,1696.7,0,4245.14,0.899,0,0
txn_026958,2026-03-06 22:51:48.601407,merchant_b,travel,3023.37,6,99.5,0,5.5,4339.3,2,4282.6,0.706,0,0
txn_026959,2026-03-06 22:52:23.814284,merchant_c,travel,5075.65,12,197.8,0,12.8,2254.0,0,6144.73,0.826,0,0
txn_026960,2026-03-06 23:00:20.640962,merchant_c,utilities,1885.36,14,362.7,0,25.4,4871.3,0,2220.42,0.849,0,0
txn_026961,2026-03-06 23:08:23.044354,merchant_c,utilities,2542.21,11,103.9,0,7.5,1450.2,1,1117.6,2.275,0,0
txn_026962,2026-03-06 23:09:29.363759,merchant_b,digital_goods,4354.83,19,240.1,0,20.2,234.4,1,4695.19,0.928,0,0
txn_026963,2026-03-06 23:10:14.871972,merchant_a,utilities,3500.76,20,33.2,1,4.8,8089.6,0,2957.24,1.184,0,0
txn_026964,2026-03-06 23:11:20.729222,merchant_c,digital_goods,4787.4,6,45.7,0,28.3,388.6,2,6219.99,0.77,1,0
txn_026965,2026-03-06 23:15:05.949091,merchant_b,fashion,3614.89,7,674.5,0,5.6,10375.3,1,2653.87,1.362,0,0
txn_026966,2026-03-06 23:22:33.191033,merchant_b,utilities,4443.91,10,628.4,0,0.0,4359.2,0,4051.64,1.097,0,0
txn_026967,2026-03-06 23:23:12.223787,merchant_c,fashion,2900.53,7,188.6,0,25.8,25.1,4,1860.85,1.559,0,0
txn_026968,2026-03-06 23:28:29.887680,merchant_c,electronics,4786.35,10,8.9,0,3.4,6545.8,0,3399.11,1.408,0,0
txn_026969,2026-03-06 23:30:53.843226,merchant_c,travel,5667.97,7,5.0,0,8.0,2413.7,1,4415.77,1.284,0,0
txn_026970,2026-03-06 23:32:12.799443,merchant_b,utilities,2768.39,17,277.4,0,9.9,26471.0,2,2835.24,0.976,0,0
txn_026971,2026-03-06 23:33:01.489450,merchant_a,digital_goods,2023.51,11,102.8,0,1.6,6438.9,1,3245.39,0.624,0,0
txn_026972,2026-03-06 23:36:44.768927,merchant_c,travel,9174.84,10,141.5,0,2.9,1623.4,4,5834.1,1.573,0,0
txn_026973,2026-03-06 23:38:19.637127,merchant_b,fashion,3176.93,13,376.3,0,16.7,5196.9,1,3363.44,0.945,0,0
txn_026974,2026-03-06 23:40:41.317324,merchant_c,grocery,4433.73,9,226.8,0,40.7,6088.3,2,4350.85,1.019,0,0
txn_026975,2026-03-06 23:46:20.331581,merchant_b,electronics,6342.58,21,30.8,0,3.4,2246.1,2,4158.51,1.525,0,0
txn_026976,2026-03-06 23:47:02.945364,merchant_b,fashion,2600.88,6,131.9,0,1.3,9282.1,0,3066.69,0.848,0,0
txn_026977,2026-03-06 23:51:34.749758,merchant_c,grocery,717.18,7,15.4,0,13.0,1734.4,0,1229.14,0.583,0,0
txn_026978,2026-03-07 00:01:56.785261,merchant_b,utilities,1173.96,19,294.0,0,4.8,2111.8,0,1562.59,0.751,1,0
txn_026979,2026-03-07 00:05:25.508405,merchant_b,digital_goods,1377.96,6,46.5,1,27.4,5498.3,1,2222.92,0.62,0,0
txn_026980,2026-03-07 00:06:00.165200,merchant_a,electronics,6700.85,22,2.7,0,27.1,6689.7,0,4940.03,1.356,1,0
txn_026981,2026-03-07 00:12:25.511004,merchant_c,utilities,3866.05,14,39.3,0,5.2,7253.8,0,3117.54,1.24,0,0
txn_026982,2026-03-07 00:22:40.286046,merchant_a,digital_goods,2899.91,1,20.9,0,1.4,1537.6,0,4544.05,0.638,1,0
txn_026983,2026-03-07 00:26:59.018496,merchant_c,fashion,1275.49,15,196.1,0,3.1,5636.0,1,2142.39,0.595,0,0
txn_026984,2026-03-07 00:31:28.566918,merchant_c,grocery,4659.99,14,3.4,0,0.1,401.6,0,2600.39,1.792,0,0
txn_026985,2026-03-07 00:33:27.210783,merchant_c,grocery,697.96,10,103.5,0,1.2,294.1,0,1556.52,0.448,0,0
txn_026986,2026-03-07 00:33:38.295307,merchant_a,digital_goods,10127.69,14,289.0,0,27.1,584.0,0,4245.35,2.386,0,0
txn_026987,2026-03-07 00:38:05.982858,merchant_a,travel,6532.3,10,193.5,0,4.5,706.2,3,5023.75,1.3,0,0
txn_026988,2026-03-07 00:41:08.740634,merchant_a,grocery,321.65,22,47.4,0,13.5,211.8,0,200.0,1.608,0,0
txn_026989,2026-03-07 00:42:37.003853,merchant_c,grocery,2026.67,15,198.7,0,17.8,1838.9,0,1393.49,1.454,0,0
txn_026990,2026-03-07 00:44:37.809304,merchant_c,utilities,1358.23,5,219.7,0,18.3,448.7,1,2301.97,0.59,0,0
txn_026991,2026-03-07 00:47:04.571509,merchant_b,digital_goods,3400.94,9,1355.1,0,11.5,2954.7,1,5398.63,0.63,0,0
txn_026992,2026-03-07 00:48:18.535381,merchant_b,fashion,3175.63,6,5.3,0,7.1,2200.3,0,4551.85,0.698,0,0
txn_026993,2026-03-07 00:51:26.057133,merchant_b,fashion,988.25,12,757.6,0,7.2,280.1,0,1859.36,0.531,0,0
txn_026994,2026-03-07 00:58:56.548544,merchant_b,digital_goods,1706.1,8,104.4,0,1.7,1181.3,2,3913.9,0.436,0,0
txn_026995,2026-03-07 01:02:42.289221,merchant_b,utilities,1456.07,13,164.3,0,13.4,2102.7,0,1918.95,0.759,0,0
txn_026996,2026-03-07 01:05:47.699658,merchant_b,digital_goods,5610.96,12,129.9,0,7.8,4261.0,1,4640.43,1.209,0,0
txn_026997,2026-03-07 01:06:52.407596,merchant_b,digital_goods,3505.54,14,335.9,0,2.3,2735.3,1,5568.91,0.629,0,0
txn_026998,2026-03-07 01:11:15.434369,merchant_b,utilities,2816.56,19,36.8,0,1.3,1084.4,1,2100.51,1.341,0,0
txn_026999,2026-03-07 01:11:55.712391,merchant_c,fashion,2238.03,23,4.8,1,2.4,1343.1,0,4411.78,0.507,0,0
txn_027000,2026-03-07 01:18:56.176552,merchant_b,travel,3491.42,22,572.5,0,4.4,5937.7,0,7962.69,0.438,0,0
txn_027001,2026-03-07 01:27:42.502620,merchant_a,grocery,352.49,8,2.3,0,0.1,4724.2,0,476.9,0.739,0,0
txn_027002,2026-03-07 01:34:46.152369,merchant_c,travel,6013.82,6,124.1,0,32.5,796.6,1,6361.72,0.945,0,0
txn_027003,2026-03-07 01:35:28.509300,merchant_c,fashion,970.91,22,178.0,0,12.8,1783.2,0,1471.11,0.66,0,0
txn_027004,2026-03-07 01:40:47.950871,merchant_c,travel,3817.6,16,7.1,0,5.8,1868.2,0,5643.01,0.677,1,0
txn_027005,2026-03-07 01:44:45.607914,merchant_c,grocery,2848.29,7,262.4,0,2.6,866.6,1,2260.39,1.26,0,0
txn_027006,2026-03-07 01:45:47.710183,merchant_a,grocery,114.6,1,188.6,0,6.4,15608.5,2,200.0,0.573,1,0
txn_027007,2026-03-07 01:50:32.918271,merchant_b,fashion,3161.89,14,39.6,0,8.0,3623.3,1,4179.99,0.756,0,0
txn_027008,2026-03-07 01:52:49.601284,merchant_a,fashion,2691.04,13,2.3,1,14.7,4384.0,0,1725.42,1.56,0,0
txn_027009,2026-03-07 01:55:22.341243,merchant_c,grocery,4094.5,10,823.2,0,24.2,1389.3,2,2003.04,2.044,1,0
txn_027010,2026-03-07 02:00:30.143221,merchant_c,fashion,5419.52,6,150.0,0,13.2,2123.1,1,4166.78,1.301,0,0
txn_027011,2026-03-07 02:00:34.123069,merchant_b,electronics,2073.24,10,241.3,0,7.6,4771.6,1,2932.57,0.707,0,0
txn_027012,2026-03-07 02:01:55.885121,merchant_b,fashion,466.66,10,487.8,0,3.8,1772.1,0,1141.67,0.409,0,0
txn_027013,2026-03-07 02:05:57.149250,merchant_c,electronics,3700.94,18,483.2,0,16.4,5188.6,1,4112.64,0.9,0,0
txn_027014,2026-03-07 02:11:12.604491,merchant_a,electronics,7952.86,18,418.7,0,2.2,3665.8,0,6167.34,1.29,0,0
txn_027015,2026-03-07 02:15:33.361669,merchant_c,fashion,4061.96,15,79.6,0,17.8,6571.1,0,2376.03,1.71,0,0
txn_027016,2026-03-07 02:15:57.857175,merchant_a,utilities,5199.99,15,73.6,0,8.6,11921.7,1,2113.48,2.46,0,1
txn_027017,2026-03-07 02:21:37.836513,merchant_a,fashion,389.21,3,65.6,0,0.1,194.0,3,1067.85,0.364,0,0
txn_027018,2026-03-07 02:29:40.315873,merchant_a,travel,2704.9,8,233.0,0,1.7,2910.8,2,4018.48,0.673,0,0
txn_027019,2026-03-07 02:31:36.928621,merchant_b,grocery,1947.78,18,149.2,0,8.6,1775.0,0,1391.41,1.4,0,0
txn_027020,2026-03-07 02:36:51.752251,merchant_a,digital_goods,2106.43,14,227.4,0,8.1,1733.4,1,2729.12,0.772,0,0
txn_027021,2026-03-07 02:37:40.811923,merchant_c,fashion,3928.86,12,154.0,0,10.3,10122.5,1,4098.7,0.959,1,0
txn_027022,2026-03-07 02:47:33.730535,merchant_c,electronics,11052.87,2,329.1,0,6.3,4953.1,0,5240.45,2.109,0,0
txn_027023,2026-03-07 02:47:41.458259,merchant_b,fashion,1244.18,4,182.3,0,1.0,309.2,0,3106.82,0.4,0,0
txn_027024,2026-03-07 02:56:29.644140,merchant_b,electronics,19338.5,7,10.6,1,75.2,512.7,2,3975.81,4.864,0,1
txn_027025,2026-03-07 02:56:33.305994,merchant_c,utilities,513.23,5,44.1,1,5.0,6747.7,0,533.43,0.962,0,0
txn_027026,2026-03-07 02:56:37.867628,merchant_c,fashion,462.16,4,13.8,1,9.2,4395.4,0,593.56,0.779,0,0
txn_027027,2026-03-07 03:12:50.584110,merchant_c,utilities,867.61,3,388.4,0,5.0,367.0,1,2687.99,0.323,1,0
txn_027028,2026-03-07 03:20:18.335363,merchant_a,fashion,4607.52,14,158.2,0,23.9,1388.7,0,3829.59,1.203,0,0
txn_027029,2026-03-07 03:21:54.963677,merchant_a,electronics,2651.03,1,688.7,0,20.1,6427.1,0,3831.09,0.692,0,0
txn_027030,2026-03-07 03:22:40.257716,merchant_c,utilities,2110.27,13,126.8,0,13.9,194.8,3,2508.74,0.841,0,0
txn_027031,2026-03-07 03:27:19.062078,merchant_c,utilities,5007.37,18,173.3,0,6.4,510.0,0,2809.33,1.782,1,0
txn_027032,2026-03-07 03:28:40.618972,merchant_b,digital_goods,3237.52,12,89.8,0,3.5,4442.3,0,4333.54,0.747,0,0
txn_027033,2026-03-07 03:33:45.014461,merchant_a,grocery,3818.42,7,10.8,0,10.9,3413.8,1,3574.5,1.068,0,0
txn_027034,2026-03-07 03:36:28.837812,merchant_a,electronics,4274.13,20,301.0,0,4.2,4865.5,0,3209.22,1.332,0,0
txn_027035,2026-03-07 03:40:19.605448,merchant_b,travel,3849.5,18,224.9,0,1.4,1890.5,0,5458.3,0.705,0,0
txn_027036,2026-03-07 03:45:34.943460,merchant_b,utilities,805.5,16,376.3,0,8.8,4189.8,0,893.22,0.902,0,0
txn_027037,2026-03-07 03:47:31.708766,merchant_b,digital_goods,1884.88,6,218.9,0,7.1,671.9,0,2511.8,0.75,0,0
txn_027038,2026-03-07 03:50:27.954187,merchant_a,digital_goods,5586.33,18,239.2,0,5.4,1016.7,0,4799.45,1.164,0,0
txn_027039,2026-03-07 03:51:59.200824,merchant_a,utilities,615.47,19,9.6,0,34.8,2017.2,0,1943.81,0.317,0,0
txn_027040,2026-03-07 03:53:00.614515,merchant_c,electronics,2685.72,15,685.5,0,15.3,393.2,0,4344.42,0.618,0,0
txn_027041,2026-03-07 03:57:21.398515,merchant_a,travel,3332.96,10,93.0,0,22.5,1357.9,0,4119.16,0.809,0,0
txn_027042,2026-03-07 03:58:55.771417,merchant_a,electronics,33634.17,1,266.7,0,26.3,838.9,4,4472.98,7.519,0,1
txn_027043,2026-03-07 04:01:55.492829,merchant_a,grocery,5654.11,16,358.8,0,23.8,1735.5,0,3582.34,1.578,1,0
txn_027044,2026-03-07 04:03:04.988167,merchant_c,electronics,5363.04,14,35.1,0,5.7,1386.2,2,4923.57,1.089,0,0
txn_027045,2026-03-07 04:05:53.165258,merchant_c,digital_goods,5981.12,20,4.5,0,0.9,3113.4,0,4958.24,1.206,0,0
txn_027046,2026-03-07 04:08:38.135327,merchant_a,travel,5436.27,21,97.1,0,0.8,1552.3,2,5493.97,0.989,0,0
txn_027047,2026-03-07 04:22:51.025779,merchant_a,utilities,7389.07,15,34.5,0,4.2,830.9,3,4856.36,1.522,0,0
txn_027048,2026-03-07 04:22:57.181284,merchant_b,travel,2779.78,22,321.1,0,15.4,114.5,0,5586.27,0.498,0,0
txn_027049,2026-03-07 04:26:10.179273,merchant_a,grocery,2050.79,5,209.6,0,8.5,447.4,0,2913.05,0.704,0,0
txn_027050,2026-03-07 04:35:13.600515,merchant_c,digital_goods,7999.31,21,168.1,0,15.7,6182.4,0,6198.34,1.291,0,0
txn_027051,2026-03-07 04:36:05.521759,merchant_c,fashion,4030.51,12,253.5,0,11.4,12153.0,0,3736.56,1.079,0,0
txn_027052,2026-03-07 04:37:59.311194,merchant_c,electronics,2770.3,19,966.1,0,0.6,3511.3,2,4565.02,0.607,0,0
txn_027053,2026-03-07 04:40:21.112493,merchant_b,fashion,7620.85,7,68.7,0,15.1,284.1,1,3504.58,2.175,0,0
txn_027054,2026-03-07 04:43:49.539214,merchant_c,digital_goods,2005.86,14,287.3,0,8.3,2806.7,1,3305.52,0.607,0,0
txn_027055,2026-03-07 04:48:23.426863,merchant_c,utilities,7787.02,5,828.0,0,19.7,18450.1,1,3773.98,2.063,1,0
txn_027056,2026-03-07 04:48:38.920523,merchant_b,fashion,2418.08,14,1.3,0,11.8,2786.3,0,3884.47,0.622,0,0
txn_027057,2026-03-07 04:51:07.495850,merchant_b,fashion,1622.85,14,18.4,0,1.7,13181.3,1,3615.93,0.449,0,0
txn_027058,2026-03-07 04:51:36.820449,merchant_a,utilities,2381.07,12,245.1,0,0.2,444.6,1,1923.28,1.238,0,0
txn_027059,2026-03-07 04:52:06.890218,merchant_b,travel,5404.38,17,173.0,0,1.8,536.3,0,5637.21,0.959,0,0
txn_027060,2026-03-07 05:10:58.606583,merchant_b,travel,4165.52,11,414.2,0,22.6,4223.1,1,5444.65,0.765,0,0
txn_027061,2026-03-07 05:16:02.329788,merchant_c,grocery,728.24,11,41.9,0,3.4,3.1,3,1536.47,0.474,0,0
txn_027062,2026-03-07 05:24:50.804868,merchant_b,electronics,8980.55,16,25.5,0,4.2,434.2,3,5757.93,1.56,1,0
txn_027063,2026-03-07 05:27:56.231212,merchant_a,utilities,3295.9,17,128.0,0,8.3,15036.0,2,2484.7,1.326,0,0
txn_027064,2026-03-07 05:28:28.553511,merchant_b,digital_goods,2969.07,9,137.9,0,5.5,3858.5,2,3831.33,0.775,0,0
txn_027065,2026-03-07 05:31:05.936058,merchant_a,travel,11532.95,12,85.7,0,12.0,515.0,1,6990.33,1.65,0,0
txn_027066,2026-03-07 05:39:33.947457,merchant_c,utilities,4016.33,13,53.1,0,14.1,2552.6,0,2312.32,1.737,0,0
txn_027067,2026-03-07 05:43:18.544452,merchant_b,grocery,3449.85,18,418.0,0,0.1,4981.5,1,3595.55,0.959,0,0
txn_027068,2026-03-07 05:45:35.243773,merchant_a,utilities,3671.47,5,78.8,0,14.3,3989.2,1,3502.88,1.048,0,0
txn_027069,2026-03-07 05:45:48.983110,merchant_c,grocery,4302.02,20,178.8,0,8.0,1713.7,0,2249.58,1.912,0,0
txn_027070,2026-03-07 05:45:54.510347,merchant_c,grocery,1209.34,22,115.2,0,10.2,11427.2,0,1973.5,0.613,0,0
txn_027071,2026-03-07 05:47:24.417834,merchant_c,travel,8913.92,10,480.4,0,8.3,4242.2,0,5099.83,1.748,0,0
txn_027072,2026-03-07 05:55:35.657124,merchant_a,grocery,2017.59,19,9.7,1,2.4,85.2,1,1636.73,1.233,0,0
txn_027073,2026-03-07 05:56:06.319356,merchant_c,utilities,3222.28,5,241.7,0,23.4,2652.2,1,2401.11,1.342,0,0
txn_027074,2026-03-07 05:56:36.278375,merchant_c,travel,6357.37,6,4.5,0,3.7,4042.6,0,4193.08,1.516,0,0
txn_027075,2026-03-07 05:56:52.712903,merchant_c,utilities,579.25,22,8.6,0,10.5,846.1,1,349.65,1.657,0,0
txn_027076,2026-03-07 06:00:48.576095,merchant_c,fashion,2384.76,19,139.0,0,5.2,11783.0,0,1790.64,1.332,0,0
txn_027077,2026-03-07 06:03:15.145378,merchant_c,travel,3740.41,19,371.8,0,14.1,1472.4,0,4062.94,0.921,0,0
txn_027078,2026-03-07 06:09:44.605032,merchant_b,utilities,3135.21,7,856.7,0,0.9,2013.2,0,2352.72,1.333,0,0
txn_027079,2026-03-07 06:15:28.584109,merchant_a,utilities,270.96,7,370.8,0,3.0,8580.7,1,407.24,0.665,2,0
txn_027080,2026-03-07 06:17:28.331181,merchant_b,electronics,5409.3,21,90.6,0,5.1,6914.8,2,6944.1,0.779,0,0
txn_027081,2026-03-07 06:18:20.582910,merchant_c,digital_goods,6091.89,12,821.3,0,1.5,4457.0,1,6542.02,0.931,0,0
txn_027082,2026-03-07 06:20:41.981498,merchant_a,electronics,14123.74,20,208.6,0,0.4,10203.3,0,7217.16,1.957,0,0
txn_027083,2026-03-07 06:24:16.397999,merchant_c,electronics,9679.63,16,19.3,0,4.5,523.1,1,5020.09,1.928,0,0
txn_027084,2026-03-07 06:24:25.342218,merchant_c,utilities,681.92,21,44.8,0,2.8,3466.2,1,761.43,0.896,0,0
txn_027085,2026-03-07 06:44:09.361057,merchant_b,grocery,3579.64,14,27.9,1,13.6,2482.4,2,2582.77,1.386,0,0
txn_027086,2026-03-07 06:49:16.923141,merchant_a,travel,4819.54,11,100.4,0,19.3,1329.4,0,6283.1,0.767,0,0
txn_027087,2026-03-07 06:49:29.608662,merchant_c,travel,4456.65,15,100.2,0,4.6,990.5,0,5854.38,0.761,0,0
txn_027088,2026-03-07 06:51:27.703133,merchant_c,fashion,10640.85,21,155.9,0,2.1,2119.9,1,4627.65,2.299,0,0
txn_027089,2026-03-07 07:00:09.012489,merchant_a,travel,3072.33,14,191.2,0,10.3,997.0,2,4491.83,0.684,0,0
txn_027090,2026-03-07 07:02:03.301434,merchant_a,fashion,2595.33,5,167.6,0,0.0,1843.9,0,3485.84,0.745,0,0
txn_027091,2026-03-07 07:04:42.527899,merchant_b,utilities,603.39,1,80.9,0,8.4,910.7,0,515.4,1.171,1,0
txn_027092,2026-03-07 07:06:19.431018,merchant_b,travel,4412.98,10,180.9,0,5.1,2889.8,1,4007.41,1.101,0,0
txn_027093,2026-03-07 07:09:48.745613,merchant_a,electronics,7551.65,18,561.8,0,49.2,5992.6,1,5685.54,1.328,0,0
txn_027094,2026-03-07 07:11:27.247306,merchant_b,grocery,871.46,15,408.9,0,4.1,1700.6,2,1645.17,0.53,0,0
txn_027095,2026-03-07 07:15:40.902222,merchant_c,travel,8503.93,14,641.8,0,10.7,497.1,0,4947.73,1.719,0,0
txn_027096,2026-03-07 07:25:22.815583,merchant_b,digital_goods,3979.6,8,799.0,0,5.0,2917.4,0,4557.07,0.873,0,0
txn_027097,2026-03-07 07:40:04.995826,merchant_a,utilities,5103.53,21,56.1,0,15.6,644.9,1,4782.95,1.067,0,0
txn_027098,2026-03-07 07:40:57.176342,merchant_b,grocery,1080.54,10,132.7,0,5.1,2151.4,2,851.76,1.269,0,0
txn_027099,2026-03-07 07:43:18.076101,merchant_a,utilities,6542.86,19,36.9,0,3.3,2488.7,1,3856.28,1.697,0,0
txn_027100,2026-03-07 07:45:44.720069,merchant_a,fashion,2611.15,7,457.3,0,24.4,16381.4,0,2609.47,1.001,0,0
txn_027101,2026-03-07 07:48:09.286572,merchant_b,travel,10275.14,7,137.3,0,18.0,3982.1,0,7710.97,1.333,0,0
txn_027102,2026-03-07 07:48:13.054253,merchant_b,travel,2534.25,10,46.7,0,3.4,629.0,3,6534.65,0.388,0,0
txn_027103,2026-03-07 07:52:45.052764,merchant_a,electronics,3612.87,11,460.9,0,3.9,2403.2,0,5438.11,0.664,0,0
txn_027104,2026-03-07 07:54:55.508335,merchant_a,travel,10985.42,5,6.1,1,7.3,383.9,2,5249.67,2.093,2,0
txn_027105,2026-03-07 07:59:11.719721,merchant_a,digital_goods,2443.66,12,17.3,1,16.1,627.9,0,2627.79,0.93,0,0
txn_027106,2026-03-07 08:02:59.344458,merchant_c,electronics,4131.23,6,50.5,0,30.4,734.2,0,5140.74,0.804,0,0
txn_027107,2026-03-07 08:03:46.925248,merchant_b,fashion,1933.35,11,66.0,0,0.1,5621.2,0,2810.53,0.688,0,0
txn_027108,2026-03-07 08:09:53.383010,merchant_c,utilities,6106.61,18,460.3,0,3.0,978.0,0,3231.32,1.89,0,0
txn_027109,2026-03-07 08:13:06.350721,merchant_a,utilities,2795.51,22,284.9,0,6.7,1369.2,0,3422.59,0.817,0,0
txn_027110,2026-03-07 08:15:09.823493,merchant_c,travel,3709.88,7,61.3,0,15.2,6847.3,0,5907.68,0.628,0,0
txn_027111,2026-03-07 08:17:57.832365,merchant_a,digital_goods,4574.23,9,351.3,0,8.3,799.2,1,5977.19,0.765,0,0
txn_027112,2026-03-07 08:22:34.319221,merchant_b,digital_goods,3125.33,6,52.2,0,30.6,2640.3,0,3307.06,0.945,0,0
txn_027113,2026-03-07 08:22:55.277873,merchant_a,digital_goods,7531.66,8,215.8,0,0.9,4419.2,2,5638.01,1.336,0,0
txn_027114,2026-03-07 08:27:27.469610,merchant_c,digital_goods,3103.14,9,102.4,0,16.0,161.5,1,5881.44,0.528,0,0
txn_027115,2026-03-07 08:28:09.455947,merchant_a,fashion,660.32,16,209.3,0,6.5,2797.6,0,1132.63,0.583,0,0
txn_027116,2026-03-07 08:30:13.961652,merchant_c,grocery,2350.16,12,0.4,0,1.3,6228.4,1,1523.21,1.543,1,0
txn_027117,2026-03-07 08:31:34.520231,merchant_c,electronics,3907.64,4,141.3,0,27.1,7488.8,2,3672.23,1.064,0,0
